"productId","slug","productSku","sku","supplierSku","size","color","cost","retailPrice","wholesalePrice","barcode","verifiedStock","warehouse","reorderPoint","leadTimeDays","weightKg","lengthCm","widthCm","heightCm","hsCode","countryOfOrigin","readyToShip"
"goat-nike-kobe-5-protro-chaos-2020","nike-kobe-5-protro-chaos-2020","GOAT-K05-04","GOAT-K05-04-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-chaos-2020","nike-kobe-5-protro-chaos-2020","GOAT-K05-04","GOAT-K05-04-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-chaos-2020","nike-kobe-5-protro-chaos-2020","GOAT-K05-04","GOAT-K05-04-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-chaos-2020","nike-kobe-5-protro-chaos-2020","GOAT-K05-04","GOAT-K05-04-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-chaos-2020","nike-kobe-5-protro-chaos-2020","GOAT-K05-04","GOAT-K05-04-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-chaos-2020","nike-kobe-5-protro-chaos-2020","GOAT-K05-04","GOAT-K05-04-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-chaos-2020","nike-kobe-5-protro-chaos-2020","GOAT-K05-04","GOAT-K05-04-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-chaos-2020","nike-kobe-5-protro-chaos-2020","GOAT-K05-04","GOAT-K05-04-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-chaos-2020","nike-kobe-5-protro-chaos-2020","GOAT-K05-04","GOAT-K05-04-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-chaos-2020","nike-kobe-5-protro-chaos-2020","GOAT-K05-04","GOAT-K05-04-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-x-ray","nike-kobe-5-protro-x-ray","GOAT-K05-05","GOAT-K05-05-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-x-ray","nike-kobe-5-protro-x-ray","GOAT-K05-05","GOAT-K05-05-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-x-ray","nike-kobe-5-protro-x-ray","GOAT-K05-05","GOAT-K05-05-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-x-ray","nike-kobe-5-protro-x-ray","GOAT-K05-05","GOAT-K05-05-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-x-ray","nike-kobe-5-protro-x-ray","GOAT-K05-05","GOAT-K05-05-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-x-ray","nike-kobe-5-protro-x-ray","GOAT-K05-05","GOAT-K05-05-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-x-ray","nike-kobe-5-protro-x-ray","GOAT-K05-05","GOAT-K05-05-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-x-ray","nike-kobe-5-protro-x-ray","GOAT-K05-05","GOAT-K05-05-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-x-ray","nike-kobe-5-protro-x-ray","GOAT-K05-05","GOAT-K05-05-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-x-ray","nike-kobe-5-protro-x-ray","GOAT-K05-05","GOAT-K05-05-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-total-orange","nike-kobe-6-protro-total-orange","GOAT-K06-01","GOAT-K06-01-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-total-orange","nike-kobe-6-protro-total-orange","GOAT-K06-01","GOAT-K06-01-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-total-orange","nike-kobe-6-protro-total-orange","GOAT-K06-01","GOAT-K06-01-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-total-orange","nike-kobe-6-protro-total-orange","GOAT-K06-01","GOAT-K06-01-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-total-orange","nike-kobe-6-protro-total-orange","GOAT-K06-01","GOAT-K06-01-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-total-orange","nike-kobe-6-protro-total-orange","GOAT-K06-01","GOAT-K06-01-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-total-orange","nike-kobe-6-protro-total-orange","GOAT-K06-01","GOAT-K06-01-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-total-orange","nike-kobe-6-protro-total-orange","GOAT-K06-01","GOAT-K06-01-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-total-orange","nike-kobe-6-protro-total-orange","GOAT-K06-01","GOAT-K06-01-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-total-orange","nike-kobe-6-protro-total-orange","GOAT-K06-01","GOAT-K06-01-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-3d-all-star","nike-kobe-6-protro-3d-all-star","GOAT-K06-02","GOAT-K06-02-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-3d-all-star","nike-kobe-6-protro-3d-all-star","GOAT-K06-02","GOAT-K06-02-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-3d-all-star","nike-kobe-6-protro-3d-all-star","GOAT-K06-02","GOAT-K06-02-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-3d-all-star","nike-kobe-6-protro-3d-all-star","GOAT-K06-02","GOAT-K06-02-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-3d-all-star","nike-kobe-6-protro-3d-all-star","GOAT-K06-02","GOAT-K06-02-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-3d-all-star","nike-kobe-6-protro-3d-all-star","GOAT-K06-02","GOAT-K06-02-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-3d-all-star","nike-kobe-6-protro-3d-all-star","GOAT-K06-02","GOAT-K06-02-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-3d-all-star","nike-kobe-6-protro-3d-all-star","GOAT-K06-02","GOAT-K06-02-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-3d-all-star","nike-kobe-6-protro-3d-all-star","GOAT-K06-02","GOAT-K06-02-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-3d-all-star","nike-kobe-6-protro-3d-all-star","GOAT-K06-02","GOAT-K06-02-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-all-star-sail","nike-kobe-6-protro-all-star-sail","GOAT-K06-03","GOAT-K06-03-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-all-star-sail","nike-kobe-6-protro-all-star-sail","GOAT-K06-03","GOAT-K06-03-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-all-star-sail","nike-kobe-6-protro-all-star-sail","GOAT-K06-03","GOAT-K06-03-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-all-star-sail","nike-kobe-6-protro-all-star-sail","GOAT-K06-03","GOAT-K06-03-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-all-star-sail","nike-kobe-6-protro-all-star-sail","GOAT-K06-03","GOAT-K06-03-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-all-star-sail","nike-kobe-6-protro-all-star-sail","GOAT-K06-03","GOAT-K06-03-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-all-star-sail","nike-kobe-6-protro-all-star-sail","GOAT-K06-03","GOAT-K06-03-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-all-star-sail","nike-kobe-6-protro-all-star-sail","GOAT-K06-03","GOAT-K06-03-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-all-star-sail","nike-kobe-6-protro-all-star-sail","GOAT-K06-03","GOAT-K06-03-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-all-star-sail","nike-kobe-6-protro-all-star-sail","GOAT-K06-03","GOAT-K06-03-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-reverse-grinch","nike-kobe-6-protro-reverse-grinch","GOAT-K06-04","GOAT-K06-04-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-reverse-grinch","nike-kobe-6-protro-reverse-grinch","GOAT-K06-04","GOAT-K06-04-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-reverse-grinch","nike-kobe-6-protro-reverse-grinch","GOAT-K06-04","GOAT-K06-04-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-reverse-grinch","nike-kobe-6-protro-reverse-grinch","GOAT-K06-04","GOAT-K06-04-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-reverse-grinch","nike-kobe-6-protro-reverse-grinch","GOAT-K06-04","GOAT-K06-04-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-reverse-grinch","nike-kobe-6-protro-reverse-grinch","GOAT-K06-04","GOAT-K06-04-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-reverse-grinch","nike-kobe-6-protro-reverse-grinch","GOAT-K06-04","GOAT-K06-04-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-reverse-grinch","nike-kobe-6-protro-reverse-grinch","GOAT-K06-04","GOAT-K06-04-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-reverse-grinch","nike-kobe-6-protro-reverse-grinch","GOAT-K06-04","GOAT-K06-04-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-reverse-grinch","nike-kobe-6-protro-reverse-grinch","GOAT-K06-04","GOAT-K06-04-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-grinch-2020","nike-kobe-6-protro-grinch-2020","GOAT-K06-05","GOAT-K06-05-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-grinch-2020","nike-kobe-6-protro-grinch-2020","GOAT-K06-05","GOAT-K06-05-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-grinch-2020","nike-kobe-6-protro-grinch-2020","GOAT-K06-05","GOAT-K06-05-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-grinch-2020","nike-kobe-6-protro-grinch-2020","GOAT-K06-05","GOAT-K06-05-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-grinch-2020","nike-kobe-6-protro-grinch-2020","GOAT-K06-05","GOAT-K06-05-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-grinch-2020","nike-kobe-6-protro-grinch-2020","GOAT-K06-05","GOAT-K06-05-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-grinch-2020","nike-kobe-6-protro-grinch-2020","GOAT-K06-05","GOAT-K06-05-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-grinch-2020","nike-kobe-6-protro-grinch-2020","GOAT-K06-05","GOAT-K06-05-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-grinch-2020","nike-kobe-6-protro-grinch-2020","GOAT-K06-05","GOAT-K06-05-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-6-protro-grinch-2020","nike-kobe-6-protro-grinch-2020","GOAT-K06-05","GOAT-K06-05-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-duke","nike-kobe-7-duke","GOAT-K07-01","GOAT-K07-01-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-duke","nike-kobe-7-duke","GOAT-K07-01","GOAT-K07-01-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-duke","nike-kobe-7-duke","GOAT-K07-01","GOAT-K07-01-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-duke","nike-kobe-7-duke","GOAT-K07-01","GOAT-K07-01-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-duke","nike-kobe-7-duke","GOAT-K07-01","GOAT-K07-01-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-duke","nike-kobe-7-duke","GOAT-K07-01","GOAT-K07-01-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-duke","nike-kobe-7-duke","GOAT-K07-01","GOAT-K07-01-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-duke","nike-kobe-7-duke","GOAT-K07-01","GOAT-K07-01-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-duke","nike-kobe-7-duke","GOAT-K07-01","GOAT-K07-01-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-duke","nike-kobe-7-duke","GOAT-K07-01","GOAT-K07-01-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-yin-and-yang","nike-kobe-7-yin-and-yang","GOAT-K07-02","GOAT-K07-02-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-yin-and-yang","nike-kobe-7-yin-and-yang","GOAT-K07-02","GOAT-K07-02-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-yin-and-yang","nike-kobe-7-yin-and-yang","GOAT-K07-02","GOAT-K07-02-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-yin-and-yang","nike-kobe-7-yin-and-yang","GOAT-K07-02","GOAT-K07-02-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-yin-and-yang","nike-kobe-7-yin-and-yang","GOAT-K07-02","GOAT-K07-02-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-yin-and-yang","nike-kobe-7-yin-and-yang","GOAT-K07-02","GOAT-K07-02-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-yin-and-yang","nike-kobe-7-yin-and-yang","GOAT-K07-02","GOAT-K07-02-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-yin-and-yang","nike-kobe-7-yin-and-yang","GOAT-K07-02","GOAT-K07-02-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-yin-and-yang","nike-kobe-7-yin-and-yang","GOAT-K07-02","GOAT-K07-02-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-yin-and-yang","nike-kobe-7-yin-and-yang","GOAT-K07-02","GOAT-K07-02-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-olympic","nike-kobe-7-olympic","GOAT-K07-03","GOAT-K07-03-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-olympic","nike-kobe-7-olympic","GOAT-K07-03","GOAT-K07-03-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-olympic","nike-kobe-7-olympic","GOAT-K07-03","GOAT-K07-03-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-olympic","nike-kobe-7-olympic","GOAT-K07-03","GOAT-K07-03-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-olympic","nike-kobe-7-olympic","GOAT-K07-03","GOAT-K07-03-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-olympic","nike-kobe-7-olympic","GOAT-K07-03","GOAT-K07-03-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-olympic","nike-kobe-7-olympic","GOAT-K07-03","GOAT-K07-03-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-olympic","nike-kobe-7-olympic","GOAT-K07-03","GOAT-K07-03-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-olympic","nike-kobe-7-olympic","GOAT-K07-03","GOAT-K07-03-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-olympic","nike-kobe-7-olympic","GOAT-K07-03","GOAT-K07-03-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-what-the-kobe","nike-kobe-7-what-the-kobe","GOAT-K07-04","GOAT-K07-04-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-what-the-kobe","nike-kobe-7-what-the-kobe","GOAT-K07-04","GOAT-K07-04-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-what-the-kobe","nike-kobe-7-what-the-kobe","GOAT-K07-04","GOAT-K07-04-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-what-the-kobe","nike-kobe-7-what-the-kobe","GOAT-K07-04","GOAT-K07-04-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-what-the-kobe","nike-kobe-7-what-the-kobe","GOAT-K07-04","GOAT-K07-04-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-what-the-kobe","nike-kobe-7-what-the-kobe","GOAT-K07-04","GOAT-K07-04-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-what-the-kobe","nike-kobe-7-what-the-kobe","GOAT-K07-04","GOAT-K07-04-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-what-the-kobe","nike-kobe-7-what-the-kobe","GOAT-K07-04","GOAT-K07-04-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-what-the-kobe","nike-kobe-7-what-the-kobe","GOAT-K07-04","GOAT-K07-04-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-what-the-kobe","nike-kobe-7-what-the-kobe","GOAT-K07-04","GOAT-K07-04-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-all-star-galaxy","nike-kobe-7-all-star-galaxy","GOAT-K07-05","GOAT-K07-05-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-all-star-galaxy","nike-kobe-7-all-star-galaxy","GOAT-K07-05","GOAT-K07-05-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-all-star-galaxy","nike-kobe-7-all-star-galaxy","GOAT-K07-05","GOAT-K07-05-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-all-star-galaxy","nike-kobe-7-all-star-galaxy","GOAT-K07-05","GOAT-K07-05-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-all-star-galaxy","nike-kobe-7-all-star-galaxy","GOAT-K07-05","GOAT-K07-05-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-all-star-galaxy","nike-kobe-7-all-star-galaxy","GOAT-K07-05","GOAT-K07-05-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-all-star-galaxy","nike-kobe-7-all-star-galaxy","GOAT-K07-05","GOAT-K07-05-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-all-star-galaxy","nike-kobe-7-all-star-galaxy","GOAT-K07-05","GOAT-K07-05-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-all-star-galaxy","nike-kobe-7-all-star-galaxy","GOAT-K07-05","GOAT-K07-05-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-7-all-star-galaxy","nike-kobe-7-all-star-galaxy","GOAT-K07-05","GOAT-K07-05-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-what-the-kobe-2025","nike-kobe-8-protro-what-the-kobe-2025","GOAT-K08-01","GOAT-K08-01-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-what-the-kobe-2025","nike-kobe-8-protro-what-the-kobe-2025","GOAT-K08-01","GOAT-K08-01-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-what-the-kobe-2025","nike-kobe-8-protro-what-the-kobe-2025","GOAT-K08-01","GOAT-K08-01-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-what-the-kobe-2025","nike-kobe-8-protro-what-the-kobe-2025","GOAT-K08-01","GOAT-K08-01-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-what-the-kobe-2025","nike-kobe-8-protro-what-the-kobe-2025","GOAT-K08-01","GOAT-K08-01-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-what-the-kobe-2025","nike-kobe-8-protro-what-the-kobe-2025","GOAT-K08-01","GOAT-K08-01-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-what-the-kobe-2025","nike-kobe-8-protro-what-the-kobe-2025","GOAT-K08-01","GOAT-K08-01-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-what-the-kobe-2025","nike-kobe-8-protro-what-the-kobe-2025","GOAT-K08-01","GOAT-K08-01-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-what-the-kobe-2025","nike-kobe-8-protro-what-the-kobe-2025","GOAT-K08-01","GOAT-K08-01-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-what-the-kobe-2025","nike-kobe-8-protro-what-the-kobe-2025","GOAT-K08-01","GOAT-K08-01-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-halo","nike-kobe-8-protro-halo","GOAT-K08-02","GOAT-K08-02-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-halo","nike-kobe-8-protro-halo","GOAT-K08-02","GOAT-K08-02-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-halo","nike-kobe-8-protro-halo","GOAT-K08-02","GOAT-K08-02-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-8-protro-halo","nike-kobe-8-protro-halo","GOAT-K08-02","GOAT-K08-02-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
